"Label","English"
"STR_DF_1F73","からた゛か゛おおきくノロマな"
"STR_DF_1F87","\"
"STR_DF_1F8E","ハ゛ク゛てきをねむらせる"
"STR_DF_1FA2","ふわふわと たた゛よっている"
"STR_DF_1FB6","\"
"STR_DF_1FBD","ほし゛ょてきな わさ゛か゛とくい"
"STR_DF_1FD5","し゛ゅうりょくを せいき゛ょして"
"STR_DF_1FEB","\"
"STR_DF_1FF2","そらをとふ゛ちのうか゛たかい"
"STR_DF_2008","すうしゅるいのタイフ゜に"
"STR_DF_201A","\"
"STR_DF_2021","しんか することか゛て゛きる"
"STR_DF_2037","かせ゛をつかったこうけ゛きか゛"
"STR_DF_204C","\"
"STR_DF_2053","とくい。かいふくもて゛きる"
"STR_DF_2068","とてもすは゛やいツノやキハ゛て゛"
"STR_DF_207E","\"
"STR_DF_2085","きょうれつなこうけ゛きをはなつ"
"STR_DF_209C","ひとか゛たの めす゛らしいハ゛ク゛"
"STR_DF_20B3","\"
"STR_DF_20BA","ハ゜ンチやキックて゛こうけ゛き"
"STR_DF_20D1","ほのおこうけ゛きか゛とくいて゛"
"STR_DF_20E6","\"
"STR_DF_20ED","りょううて゛か゛ は゛くはつかのう"
"STR_DF_2106","たいないて゛ みちのエネルキ゛-を"
"STR_DF_211D","\"
"STR_DF_2124","つくりた゛しているキケンなハ゛ク゛"
"STR_DF_213D","かけ゛ろうのようにすきとおって"
"STR_DF_2152","\"
"STR_DF_2159","いると゛くは゛りて゛こうけ゛き"
"STR_DF_2170","こうそくて゛とひ゛まわり ハネの"
"STR_DF_2186","\"
"STR_DF_218D","ホ゜ットからレ-サ゛-をはなつ"
"STR_DF_21A4","エネルキ゛-を からた゛に ため"
"STR_DF_21BA","\"
"STR_DF_21C1","こんて゛いる。かくとうか゛とくい"
"STR_DF_21D9","ほのおをあやつり とっしんする"
"STR_DF_21EE","\"
"STR_DF_21F5","そのさまは ほのおのた゛んか゛ん"
"STR_DF_220D","オハ゛ケのようなかっこうて゛"
"STR_DF_2221","\"
"STR_DF_2228","くちかられいきをはいてこうけ゛き"
"STR_DF_2240","ひとのことは゛を りかいし"
"STR_DF_2253","\"
"STR_DF_225A","かいわすることか゛て゛きるハ゛ク゛"
"STR_DF_2273","ネットの いたるところに"
"STR_DF_2285","\"
"STR_DF_228C","らくか゛きしているハ゛ク゛"
"STR_DF_22A1","スキャナ-から うまれた"
"STR_DF_22B3","\"
"STR_DF_22BA","てきのうこ゛きをとりこんて゛しまう"
"STR_DF_22D3","し゛しゃくて゛て゛きたハ゛ク゛"
"STR_DF_22E8","\"
"STR_DF_22EF","し゛りょくて゛こうけ゛きする"
"STR_DF_2305","さらにきょうりょくなし゛しゃくに"
"STR_DF_231B","\"
"STR_DF_2322","しんかし゛りょくて゛こうけ゛き"
"STR_DF_2339","カメのようなハ゛ク゛うこ゛きは"
"STR_DF_234E","\"
"STR_DF_2355","おそいか゛ハ゜ンチか゛きょうれつ"
"STR_DF_236D","なんて゛も こわしたか゛る"
"STR_DF_2380","\"
"STR_DF_2387","きょうほ゛うなハ゛ク゛"
"STR_DF_239A","CDロムからうまれたハ゛ク゛"
"STR_DF_23AE","\"
"STR_DF_23B5","いろんなCDて゛こうけ゛き"
"STR_DF_23CA","いろんなCDをつかってこうけ゛き"
"STR_DF_23E0","\"
"STR_DF_23E7","あらゆるし゛ょうほうをもっている"
"STR_DF_23FF","やわからいコ゛ムせいのハ゛ク゛"
"STR_DF_2414","\"
"STR_DF_241B","た゛け゛きに つよい"
"STR_DF_242D","こうけ゛きを ききにくくしたり"
"STR_DF_2442","\"
"STR_DF_2449","てきのうこ゛きを とめたりて゛きる"
"STR_DF_2462","た゛いこうふ゛つの て゛んきを"
"STR_DF_2477","\"
"STR_DF_247E","さか゛しなか゛ら さまよっている"
"STR_DF_2496","からた゛のなかて゛ たいりょうの"
"STR_DF_24AC","\"
"STR_DF_24B3","て゛んきを ためることか゛て゛きる"
"STR_DF_24CC","きょうりょくな て゛んきをつかった"
"STR_DF_24E3","\"
"STR_DF_24EA","こうけ゛きと かいふくか゛とくい"
"STR_DF_2502","なそ゛のエネルキ゛-からうまれた"
"STR_DF_2518","\"
"STR_DF_251F","ハ゛ク゛にらんて゛こうけ゛き"
"STR_DF_2535","めた゛まて゛てきをいかく"
"STR_DF_2547","\"
"STR_DF_254E","とくしゅこうけ゛きか゛とくい"
"STR_DF_2564","きょうれつなとくしゅこうけ゛きを"
"STR_DF_257A","\"
"STR_DF_2581","つかうた゛け゛きによわい"
"STR_DF_2595","たいほうか゛たのハ゛ク゛"
"STR_DF_25A7","\"
"STR_DF_25AE","たいほうからいろんなたまをた゛す"
"STR_DF_25C6","たいほうを2つもっている"
"STR_DF_25D8","\"
"STR_DF_25DF","きょうれつなレ-サ゛-もうつ"
"STR_DF_25F5","きょた゛いな4つの たいほうて゛"
"STR_DF_260B","\"
"STR_DF_2612","てきせ゛んたいをこうけ゛きする"
"STR_DF_2629","エネルキ゛-ホ゜ットて゛んきや"
"STR_DF_263E","\"
"STR_DF_2645","カ゛スて゛のこうけ゛きか゛とくい"
"STR_DF_265D","こうけ゛きし゛ゅうしのタイフ゜"
"STR_DF_2672","\"
"STR_DF_2679","きょうりょくなレ-サ゛-をはなつ"
"STR_DF_2691","ほし゛ょこうけ゛きか゛とくい"
"STR_DF_26A5","\"
"STR_DF_26AC","て゛んきやし゛ゅうりょくをつかう"
"STR_DF_26C4","ふあんていなテ゛-タのかたまり"
"STR_DF_26D9","\"
"STR_DF_26E0","とらえと゛ころか゛ない"
"STR_DF_26F3","テ゛-タか゛すこしあんていした"
"STR_DF_2708","\"
"STR_DF_270F","とてもこうけ゛きか゛ききにくい"
"STR_DF_2726","テ゛-タか゛かなりあんていした"
"STR_DF_273B","\"
"STR_DF_2742","こうけ゛きか゛ききにくい"
"STR_DF_2756","テ゛-タか゛かんせ゛んにあんてい"
"STR_DF_276C","\"
"STR_DF_2773","ちょくせつこうけ゛きか゛とくい"
"STR_DF_278A","すると゛いカマて゛てきをきりさく"
"STR_DF_27A0","\"
"STR_DF_27A7","と゛くやマヒもとくい"
"STR_DF_27B9","ゆきた゛るまのようなハ゛ク゛"
"STR_DF_27CD","\"
"STR_DF_27D4","くちかられいきをはいてこうけ゛き"
"STR_DF_27EC","し゛ょうほうを かってに かき"
"STR_DF_2801","\"
"STR_DF_2808","かえる いたす゛らす゛きのハ゛ク゛"
"STR_DF_2821","とても ちからか゛つよいハ゛ク゛"
"STR_DF_2837","\"
"STR_DF_283E","ハ゜ワ-て゛てきをねし゛ふせる"
"STR_DF_2855","しんにゅうしゃを みつけると"
"STR_DF_2869","\"
"STR_DF_2870","か゛むしゃらにこうけ゛きしてくる"
"STR_DF_2888","とても す゛るか゛しこいハ゛ク゛"
"STR_DF_289E","\"
"STR_DF_28A5","せいしんこうけ゛きか゛とくい"
"STR_DF_28BB","ことは゛たくみに ゆうわくする"
"STR_DF_28D0","\"
"STR_DF_28D7","せいしんこうけ゛きか゛とくい"
"STR_DF_28ED","かわいらしいすか゛たて゛"
"STR_DF_28FF","\"
"STR_DF_2906","ゆた゛んさせて てきにかみつく"
"STR_DF_291D","て゛んわた゛いの"
"STR_DF_292B","\"
"STR_DF_2932","やすいし゛かんか゛すき"
"STR_DF_2945","しゅし゛んの めいれいに"
"STR_DF_2957","\"
"STR_DF_295E","ちゅうし゛つなロホ゛ットハ゛ク゛"
"STR_DF_2976","めいれいにしたか゛う あたまの"
"STR_DF_298B","\"
"STR_DF_2992","よいハ゛ク゛し゛しんによわい"
"STR_DF_29A8","うえとしたの2たいて゛1たい"
"STR_DF_29BC","\"
"STR_DF_29C3","とくしゅこうけ゛きか゛とくい"
"STR_DF_29D9","なかか゛わるいハ゛ク゛か゛"
"STR_DF_29EC","\"
"STR_DF_29F3","か゛ったいしている"
"STR_DF_2A04","なかか゛よいハ゛ク゛か゛"
"STR_DF_2A16","\"
"STR_DF_2A1D","か゛ったいしている"
"STR_DF_2A2E","りょうりフ゜ロク゛ラムのハ゛ク゛"
"STR_DF_2A44","\"
"STR_DF_2A4B","りょうりの うて゛は いまいち"
"STR_DF_2A62","りょううて゛を ほうちょうに"
"STR_DF_2A76","\"
"STR_DF_2A7D","かえた りょうりにんハ゛ク゛"
"STR_DF_2A93","ふくのなかには いろいろな"
"STR_DF_2AA6","\"
"STR_DF_2AAD","りょうりと゛うく゛をかくしている"
"STR_DF_2AC5","なにを かんか゛えているのか"
"STR_DF_2AD9","\"
"STR_DF_2AE0","わからない なそ゛のハ゛ク゛"
"STR_DF_2AF6","なにもかんか゛えていないようた゛か゛"
"STR_DF_2B0E","\"
"STR_DF_2B15","あついのた゛けは かんし゛ている"
"STR_DF_2B2D","なにもかんか゛えていないようた゛か゛"
"STR_DF_2B45","\"
"STR_DF_2B4C","さむいのた゛けは かんし゛ている"
"STR_DF_2B64","なにもかんか゛えす゛に みす゛から"
"STR_DF_2B7B","\"
"STR_DF_2B82","ト゛ロト゛ロに とけてしまった"
"STR_DF_2B99","とてもめす゛らしいハ゛ク゛"
"STR_DF_2BAC","\"
"STR_DF_2BB3","ちからか゛つよい"
"STR_DF_2BC3","ほこりたかく、かしこいハ゛ク゛"
"STR_DF_2BD8","\"
"STR_DF_2BDF","て゛んせつのハ゛ク゛の1たい"
"STR_DF_2BF5","おおそ゛らを はは゛たくことを"
"STR_DF_2C0A","\"
"STR_DF_2C11","ゆめみて と゛りょくしている"
"STR_DF_2C27","うつくしいすか゛たて゛はは゛たく"
"STR_DF_2C3D","\"
"STR_DF_2C44","て゛んせつのハ゛ク゛の1たい"
"STR_DF_2C5A","ネットのおくにふういんされしもの"
"STR_DF_2C70","\"
"STR_DF_2C77","そのちからは みちすうた゛"
"STR_DF_2C8C","せなかのつは゛さを マントの"
"STR_DF_2CA0","\"
"STR_DF_2CA7","ようにつかい からた゛をまもる"
"STR_DF_2CBE","きゅうきょくの しんかけいたいを"
"STR_DF_2CD4","\"
"STR_DF_2CDB","もとめ このすか゛たになった"
"STR_DF_2CF1","にんけ゛んに とりつくハ゛ク゛"
"STR_DF_2D06","\"
"STR_DF_2D0D","し゛ゃあくな いしをもつ"
"STR_DF_2D21","はっけんされたは゛かりのハ゛ク゛"
"STR_DF_2D37","\"
"STR_DF_2D3E","おおきな かのうせいをひめている"
"STR_DF_2D56","しんかしてきょうりょくになった"
"STR_DF_2D6B","\"
"STR_DF_2D72","ツメて゛あいてをきりさく"
"STR_DF_2D86","たさいな わさ゛て゛てきをたおす"
"STR_DF_2D9C","\"
"STR_DF_2DA3","しゅし゛んに ちゅうせいをつくす"
"STR_DF_2DBB","かき゛りなく にんけ゛んにちかい"
"STR_DF_2DD1","\"
"STR_DF_2DD8","しこうかいろをもっている"
"STR_DF_2DEC","きわめてちのうか゛たかいハ゛ク゛"
"STR_DF_2E02","\"
"STR_DF_2E09","いつも なにかをかんか゛えている"
"STR_DF_2E21","その せいたいか゛なそ゛に"
"STR_DF_2E34","\"
"STR_DF_2E3B","つつまれているか゛ひとなつっこい"
"STR_DF_2E53","しっほ゜か゛ はえたすか゛たは"
"STR_DF_2E68","\"
"STR_DF_2E6F","まるて゛ きょうりゅうのようた゛"
"STR_DF_2E87","きゅうきょくの しんかけいたいを"
"STR_DF_2E9D","\"
"STR_DF_2EA4","もとめ このすか゛たになった"
"STR_E2_BC","なのはなタウン"
"STR_E2_D7","サイトケ゛-トA"
"STR_E2_F3","アミテクノエリア"
"STR_E2_10F","アミラント゛"
"STR_E2_129","アミサファリエリア"
"STR_E2_146","サイトケ゛-トB"
"STR_E2_162","シ-リソ゛-トエリア"
"STR_E2_180","シ-ラント゛"
"STR_E2_19A","シ-サファリエリア"
"STR_E2_1B7","シ-テクノエリア"
"STR_E2_1D3","サイトケ゛-トC"
"STR_E2_1EF","エアラント゛"
"STR_E2_209","エアサファリエリア"
"STR_E2_226","エアテクノエリア"
"STR_E2_242","サイトケ゛-トD"
"STR_E2_25E","エナシ゛-ラント゛"
"STR_E2_27B","エナシ゛-サファリエリア"
"STR_E2_29B","タ゛-クキャッスル"
"STR_E5_B10","シナリオ"
"STR_E5_B1B","         いしせ゛き ひて゛ゆき"
"STR_E5_B36","キャラクタ-テ゛サ゛イン"
"STR_E5_B49","         しまし゛り こうたろう"
"STR_E5_B64","ケ゛-ムテ゛サ゛イン"
"STR_E5_B75","          とこよた゛ ようし゛"
"STR_E5_B90","フ゜ロク゛ラム"
"STR_E5_B9E","            むらお しんいち"
"STR_E5_BB9","ク゛ラフィック"
"STR_E5_BC7","            よしむら きよと"
"STR_E5_BE2","          しみす゛ まさかす゛"
"STR_E5_BFD","              タン ワンナ"
"STR_E5_C18","サウント゛"
"STR_E5_C24"," BGM"
"STR_E5_C2F","           たかはま ゆうすけ"
"STR_E5_C4A","             やくわ ひとし"
"STR_E5_C65","           いいし゛ま たくや"
"STR_E5_C80"," SE"
"STR_E5_C8A","            ほりえ のふ゛お"
"STR_E5_CA5","           かねみつ けんし゛"
"STR_E5_CC0","          やまさ゛き まさとし"
"STR_E5_CDB","テ゛ハ゛ック゛"
"STR_E5_CE9","            おか゛わ ゆきこ"
"STR_E5_D04","         すき゛もと し゛ゅんこ"
"STR_E5_D1F","           とうかいりん こう"
"STR_E5_D3A"," ゆうけ゛んか゛いしゃテ゛シ゛タルハ-ツ"
"STR_E5_D55","             いわい たかし"
"STR_E5_D70","             たなか たくや"
"STR_E5_D8B","            おかた゛ たかし"
"STR_E5_DA6","             さかき まゆみ"
"STR_E5_DC1","             なかた もとこ"
"STR_E5_DDC","          よしの し゛ゅんいち"
"STR_E5_DF7","こうほう"
"STR_E5_E02","             ほしの さとみ"
"STR_E5_E1D","テ゛ィレクタ-"
"STR_E5_E2B","           なかか゛た のりお"
"STR_E5_E46","          こは゛やし こういち"
"STR_E5_E61","フ゜ロテ゛ュ-サ-"
"STR_E5_E71","          いいた゛ しゅうへい"
"STR_E5_E8C","      かわそ゛え し゛ゅんいちろう"
"STR_E5_EA7","スヘ゜シャルサンクス"
"STR_E5_EB8"," こうた゛んしゃ"
"STR_E5_EC7"," コミックホ゛ンホ゛ンへんしゅうふ゛"
"STR_E5_EE0","        いけた゛ しんは゜ちろう"
"STR_E5_EFB","            おか゛わ とおる"
"STR_E5_F16","           よした゛ もりよし"
"STR_E5_F31"," ホシテ゛ンかふ゛しきか゛いしゃ"
"STR_E5_F48","             たに やすひろ"
"STR_E5_F63","せいさく"
"STR_E5_F6E","                KAZe"
"STR_E5_F89","はつは゛い"
"STR_E5_F95","             スマイルソフト"
"STR_F0_45A","Bug Server "
"STR_F0_477","Browser"
"STR_F0_491","Save  "
"STR_F0_4B4","Dive   "
"STR_F0_4C2","LocKed  "
"STR_F0_4DC","Trash   "
"STR_F0_4F6","Disconnect"
"STR_F0_7DA","Deposit Bug"
"STR_F0_7F5","to Server  "
"STR_F0_822","Withdraw Bug"
"STR_F0_83E","from Server"
"STR_F0_86B","Exit Server"
"STR_F0_923","Party is full."
"STR_F0_A31","PicK a Bug"
"STR_F0_A4C","to deposit."
"STR_F0_A9F","----------"
"STR_F0_B9E","   "
"STR_F0_CF6","Stored!  "
"STR_F0_D87","Can't be stored."
"STR_F0_F06"," "
"STR_F0_F18","added to party!"
"STR_F0_F9A","No Bugs in Server."
"STR_F0_1031","Save your   "
"STR_F0_104E","progress?"
"STR_F0_1096","Bugs caught"
"STR_F0_1102","Game saved!"
"STR_F0_128E","Toss Bug"
"STR_F0_12B9","Salvage Bug "
"STR_F0_12E8","Exit trash"
"STR_F0_1475","PicK a Bug"
"STR_F0_148E","to discard."
"STR_F0_14E1","----------"
"STR_F0_15E0","   "
"STR_F0_1772","Discarded!"
"STR_F0_17DA","Can't discard."
"STR_F0_1956"," "
"STR_F0_1968","discarded!"
"STR_F0_19ED","No Bugs in server"
"STR_F0_1C3D"," \"
"STR_F0_1C49","was taKen."
"STR_F0_1CCE","No salvagable    "
"STR_F0_1CF0","Bugs."
"STR_F0_1DE1","PicK a homepage"
"STR_F0_1E01","to read.   "
"STR_F0_1F63","ハ゛ク゛をもちきれません"
"STR_F0_1F88"," got!"
"STR_F0_208C","ハ゛ク゛をもちきれません"
"STR_F0_20B1"," got!"
"STR_F0_21B5","ハ゛ク゛をもちきれません"
"STR_F0_21DA"," got!"
"STR_F0_22DE","ハ゛ク゛をもちきれません"
"STR_F0_2303"," got!"
"STR_F0_242B","ハ゛ク゛をもちきれません"
"STR_F0_2450"," got!"
"STR_F0_24E3","ハ゛ク゛をもちきれません"
"STR_F0_2508"," got!"
"STR_F0_259B","ハ゛ク゛をもちきれません"
"STR_F0_25C0"," got!"
"STR_F0_2653","ハ゛ク゛をもちきれません"
"STR_F0_2678"," got!"
"STR_F0_277C","FE"
"STR_F0_278F","Sting "
"STR_F0_27A6","Ruger"
"STR_F0_27BB","Tahiro"
"STR_F0_27CF","JanK"
"STR_F0_27E5","Auction"
"STR_F0_2860","Password"
"STR_F0_2879","confirmed!"
"STR_F0_289E","Here's your"
"STR_F0_28BA","secret bug."
"STR_F0_28DA","Downloading"
"STR_F0_28FD","・"
"STR_F0_290B","・"
"STR_F0_2919","・"
"STR_F0_2927","・"
"STR_F0_2935","OK!"
"STR_F0_2988","Wrong password."
"STR_F0_29F5","Invalid password"
"STR_F0_2A32","FE's\Bug\pages"
"STR_F0_2A61","Sting\Bug\pages"
"STR_F0_2A93","Ruger\Bug\pages"
"STR_F0_2AC4","Tahiro\Bug\pages"
"STR_F0_2AF4","JanK's\"
"STR_F0_2B01","Bug  \"
"STR_F0_2B0D","pages"
"STR_F0_2B31","MarKet\site\access"
"STR_F0_2B56","MarKet\"
"STR_F0_2B63","site\closed"
"STR_F0_2BDB","TOPHP "
"STR_F0_2BE3","Pass"
"STR_F0_2E8D"," Catalog "
"STR_F0_2EA7"," Press A"
"STR_F0_2EBF","to select"
"STR_F0_5044","と゛のハ゛ク゛をた゛しますか?"
"STR_F0_5339","と゛のいちにハ゛ク゛をた゛しますか?"
"STR_F0_548F","FE"
"STR_F0_54A5","Sting "
"STR_F0_54BF","Tahiro"
"STR_F0_54D6","Ruger"
"STR_F0_54E3","JanK "
"STR_F2_50F","FE    "
"STR_F2_529","Sting "
"STR_F2_543","Tahiro"
"STR_F2_55D","Ruger  "
"STR_F2_56C","JanK  "
"STR_F2_696","Have none.  "
"STR_F2_92E","コ"
"STR_F2_998","コ"
"STR_F2_AA4","O"
"STR_F2_AAE"," "
"STR_F3_302","Welcome!"
"STR_F3_339","Bid"
"STR_F3_343","New auction"
"STR_F3_34E","Exit"
"STR_F3_35A","Buy"
"STR_F3_35F","Sell"
"STR_F3_364","Exit"
"STR_F3_510","Money "
"STR_F3_532","     "
"STR_F3_53D","0円"
"STR_F3_561","Which one?"
"STR_F3_5ED","     "
"STR_F3_5F8","0円"
"STR_F3_650","     "
"STR_F3_65B","0円"
"STR_F3_6B3","     "
"STR_F3_6BE","0円"
"STR_F3_713","     "
"STR_F3_71E","0円"
"STR_F3_776","     "
"STR_F3_781","0円"
"STR_F3_7D9","     "
"STR_F3_7E4","0円"
"STR_F3_A6F","How many?"
"STR_F3_CB5",0
"STR_F3_CBC","X"
"STR_F3_CD4","="
"STR_F3_D04","     "
"STR_F3_D0F","0円"
"STR_F3_D34","Money "
"STR_F3_D56","     "
"STR_F3_D61","0円"
"STR_F3_DC2"," "
"STR_F3_DDC","x  \"
"STR_F3_DF4","x  \"
"STR_F3_E0C","x   \"
"STR_F3_E40","     "
"STR_F3_E4B","0円 total"
"STR_F3_E66","Alright? "
"STR_F3_F77","Too much."
"STR_F3_10E0","Too many. "
"STR_F3_12EF","Bidder:"
"STR_F3_1307","          "
"STR_F3_133B","Price:"
"STR_F3_1359","0円"
"STR_F3_1391","x"
"STR_F3_13A4","Your bid:"
"STR_F3_13CB"," move "
"STR_F3_13DE"," up "
"STR_F3_13EF","down"
"STR_F3_1404"," A: bid   B: quit"
"STR_F3_1569","You bid.  "
"STR_F3_15BC","Too much..."
"STR_F3_15D7","You must bid\higher.  "
"STR_F3_1637","Auction has\ended!  "
"STR_F3_1694",":"
"STR_F3_16A4","  \"
"STR_F3_16BE","0円\last bid!"
"STR_F3_16ED","Auction has\ended!"
"STR_F3_170B","Congratulations!"
"STR_F3_1762",":"
"STR_F3_176D","Won! \"
"STR_F3_178A","0円:\last bid! "
"STR_F3_185A","Won, but\bag full..."
"STR_F3_1889","Auction\cancelled!"
"STR_F3_1991","Someone else \has bid!     "
"STR_F3_1A44","[bvm_7f]"
"STR_F3_1AB3","Remains:"
"STR_F3_1C40","0円"
"STR_F3_1F49","Can't sell.  "
"STR_F3_1FA1","Can't sell. "
"STR_F3_2018","Can't sell.  "
"STR_F3_207A","Can't sell. "
"STR_F3_2127","Money"
"STR_F3_2148","     "
"STR_F3_2153","0円"
"STR_F3_219D","Money"
"STR_F3_21BE","     "
"STR_F3_21C9","0円"
"STR_F3_2213","Money  "
"STR_F3_2236","     "
"STR_F3_2241","0円"
"STR_F3_225D","How many? "
"STR_F3_2457",0
"STR_F3_245E","X"
"STR_F3_2476","="
"STR_F3_24AB","     "
"STR_F3_24B6","0円"
"STR_F3_2504"," "
"STR_F3_251E","x  \"
"STR_F3_2536","x  \"
"STR_F3_254E","x   \"
"STR_F3_2573","0円 total"
"STR_F3_258E","Alright? "
"STR_F3_2645","Wallet full. "
"STR_F3_27DF","Auction this?\ "
"STR_F3_2846","Auction this?\ "
"STR_F3_28C2","Auction this?"
"STR_F3_29B2","Welcome!"
"STR_F3_2B7E","Starting price?"
"STR_F3_2C97","Is this oKay?  \ "
"STR_F3_2CD0","Started!   "
"STR_F3_2E30","This price OK?\ "
"STR_F3_2E6A","Keep going...   "
"STR_F3_2E8B","No bids yet.\"
"STR_F3_2EB9","Quit auction?\ "
"STR_F3_2EFB","Keep going...   "
"STR_F3_2F77"," in progress "
"STR_F3_3041","\"
